query_id,mask_ratio,clean_rank,attention_margin_drop,random_margin_drop,attention_descriptor_drift,random_descriptor_drift,attention_positive_similarity_drop,random_positive_similarity_drop,attention_rank_degradation,random_rank_degradation,attention_failure_flip,random_failure_flip,attention_hit_at_1,random_hit_at_1,attention_hit_at_5,random_hit_at_5,attention_hit_at_10,random_hit_at_10,paired_margin_difference
313,0.1,1,0.007118344306945801,0.013836514949798585,0.24706077575683594,0.17185516357421876,0.05298224091529846,0.034355825185775755,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.006718170642852784
250,0.15,1,0.026471734046936035,0.01824415326118469,0.4211106300354004,0.338288414478302,0.11447468400001526,0.08220636248588561,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.008227580785751344
190,0.15,1,0.07157358527183533,0.017869621515274048,0.4637412428855896,0.17834819555282594,0.2954102158546448,0.09414072632789612,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.05370396375656128
505,0.15,1,0.11921733617782593,0.031170803308486938,0.41698139905929565,0.21566025018692017,0.1331266462802887,0.07854506373405457,4,0.6,1,0.2,0,0.8,1,1.0,1,1.0,0.08804653286933899
486,0.15,1,0.005737602710723877,0.019793051481246948,0.5195339322090149,0.2915905833244324,0.08905327320098877,0.06368191838264466,0,0.4,0,0.2,1,0.8,1,1.0,1,1.0,-0.01405544877052307
72,0.15,1,0.10086816549301147,0.04617026448249817,0.36761558055877686,0.27604691982269286,0.15859821438789368,0.10249366760253906,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.054697901010513306
222,0.15,1,0.02752809226512909,0.005892112851142883,0.5020791292190552,0.13239748477935792,0.07342961430549622,0.02986355423927307,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.021635979413986206
42,0.15,1,0.06617653369903564,0.007615077495574951,0.20873022079467773,0.13532595634460448,0.04247939586639404,0.004950779676437378,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.05856145620346069
59,0.15,1,0.04571753740310669,0.04125881791114807,0.2804951071739197,0.144916832447052,0.16792887449264526,0.0894817590713501,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.0044587194919586196
598,0.15,1,0.16474981606006622,0.13458095192909242,0.40846896171569824,0.26572571992874144,0.20540013909339905,0.1220714807510376,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.030168864130973805
