query_id,window_y,window_x,attention_score,margin_drop,positive_similarity_drop,descriptor_drift,rank_degradation,clean_hit_at_1,clean_rank,perturbed_rank,clean_margin,perturbed_margin,mask_tokens,mask_pixels
250,4,2,0.0008557725814171135,-0.000353008508682251,-0.0004138052463531494,0.0020107626914978027,0,1,1,1,0.04944068193435669,0.04979369044303894,4,784
250,4,3,0.0008853090112097561,0.00046634674072265625,0.0017275810241699219,0.0024107694625854492,0,1,1,1,0.04944068193435669,0.04897433519363403,4,784
250,4,4,0.0007206046720966697,0.0006431639194488525,0.0016072988510131836,0.0015285015106201172,0,1,1,1,0.04944068193435669,0.04879751801490784,4,784
250,4,5,0.0005307557876221836,0.00036576390266418457,0.0007292330265045166,0.0005890130996704102,0,1,1,1,0.04944068193435669,0.049074918031692505,4,784
250,4,6,0.0005280390614643693,0.0005870163440704346,0.0010655224323272705,0.00046753883361816406,0,1,1,1,0.04944068193435669,0.048853665590286255,4,784
250,4,7,0.0006524543859995902,0.0005154907703399658,0.0012246370315551758,0.0005132555961608887,0,1,1,1,0.04944068193435669,0.048925191164016724,4,784
250,4,8,0.0006697638891637325,-0.00020760297775268555,-5.7190656661987305e-05,0.00064849853515625,0,1,1,1,0.04944068193435669,0.049648284912109375,4,784
250,4,9,0.0005192769458517432,-0.0004016757011413574,3.1948089599609375e-05,0.000583648681640625,0,1,1,1,0.04944068193435669,0.04984235763549805,4,784
250,4,10,0.00046700192615389824,7.194280624389648e-05,0.001040637493133545,0.00024878978729248047,0,1,1,1,0.04944068193435669,0.04936873912811279,4,784
250,4,11,0.0004712534137070179,-0.0005633831024169922,0.0008209943771362305,0.00026661157608032227,0,1,1,1,0.04944068193435669,0.05000406503677368,4,784
250,4,12,0.00047185277799144387,-0.0013779699802398682,0.000280916690826416,0.0003713369369506836,0,1,1,1,0.04944068193435669,0.05081865191459656,4,784
250,4,13,0.0006570789264515042,-0.000841289758682251,0.0005287230014801025,0.0004450082778930664,0,1,1,1,0.04944068193435669,0.05028197169303894,4,784
250,4,14,0.001022309297695756,-0.0005975663661956787,0.0012353062629699707,0.00036323070526123047,0,1,1,1,0.04944068193435669,0.05003824830055237,4,784
250,4,15,0.0012962792534381151,-0.001048266887664795,1.8596649169921875e-05,0.0007951259613037109,0,1,1,1,0.04944068193435669,0.050488948822021484,4,784
250,4,16,0.001437717815861106,-0.0014511048793792725,-0.0026588737964630127,0.0023909807205200195,0,1,1,1,0.04944068193435669,0.05089178681373596,4,784
250,4,17,0.0016883983043953776,-0.0003800690174102783,-0.003658086061477661,0.002835988998413086,0,1,1,1,0.04944068193435669,0.04982075095176697,4,784
250,4,18,0.0015118126757442951,0.0013064444065093994,-0.0004075765609741211,0.0014262199401855469,0,1,1,1,0.04944068193435669,0.04813423752784729,4,784
250,4,19,0.0009329807362519205,0.0014280080795288086,0.00016200542449951172,0.0012058019638061523,0,1,1,1,0.04944068193435669,0.04801267385482788,4,784
250,4,20,0.000625591492280364,0.0006847083568572998,-0.00038805603981018066,0.0012341737747192383,0,1,1,1,0.04944068193435669,0.04875597357749939,4,784
250,4,21,0.00047755721607245505,0.0013997852802276611,0.0010356605052947998,0.0010607242584228516,0,1,1,1,0.04944068193435669,0.04804089665412903,4,784
250,5,0,0.0011897978838533163,-0.0008758604526519775,0.004257708787918091,0.008372604846954346,0,1,1,1,0.04944068193435669,0.05031654238700867,4,784
250,5,1,0.0009393185609951615,0.0034713447093963623,0.0014680325984954834,0.005825519561767578,0,1,1,1,0.04944068193435669,0.04596933722496033,4,784
250,5,2,0.0009157608146779239,0.0005555450916290283,0.002481788396835327,0.0020905137062072754,0,1,1,1,0.04944068193435669,0.04888513684272766,4,784
250,5,3,0.0009982698829844594,-0.0004296600818634033,0.001112222671508789,0.001728832721710205,0,1,1,1,0.04944068193435669,0.04987034201622009,4,784
250,5,4,0.0008795670000836253,0.0011222362518310547,-0.0015828311443328857,0.0041092634201049805,0,1,1,1,0.04944068193435669,0.048318445682525635,4,784
250,5,5,0.0006886840565130115,0.000652015209197998,-0.0015906691551208496,0.0013602972030639648,0,1,1,1,0.04944068193435669,0.04878866672515869,4,784
250,5,6,0.0006596394814550877,0.0004540979862213135,0.0005734860897064209,0.0005633831024169922,0,1,1,1,0.04944068193435669,0.048986583948135376,4,784
250,5,7,0.0008000342641025782,0.0006171166896820068,0.0014064311981201172,0.0006374716758728027,0,1,1,1,0.04944068193435669,0.04882356524467468,4,784
