comparison,query_id,mask_ratio,left_margin_drop,right_margin_drop,left_descriptor_drift,right_descriptor_drift,left_positive_similarity_drop,right_positive_similarity_drop,left_rank_degradation,right_rank_degradation,left_failure_flip,right_failure_flip,left_hit_at_1,right_hit_at_1,left_hit_at_5,right_hit_at_5,left_hit_at_10,right_hit_at_10
connected_topk:random_token-minus-random_pixel,429,0.15,0.10402414202690125,0.06691344678401948,0.28819602727890015,0.2605785369873047,0.11902957558631896,0.08797959089279175,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,437,0.15,0.08701826333999634,0.07720246911048889,0.21746275424957276,0.2016553521156311,0.09789340496063233,0.08102988004684449,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,454,0.15,0.010163897275924682,0.013635295629501342,0.12862834930419922,0.18609144687652587,0.04268113374710083,0.04806530475616455,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,464,0.15,0.0778213769197464,0.0553980678319931,0.29496121406555176,0.20016098022460938,0.08809832334518433,0.05301108956336975,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,471,0.15,-4.594922065734863e-05,0.013914564251899719,0.21429427862167358,0.2848550915718079,0.02241663932800293,0.018586769700050354,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connected_topk:random_token-minus-random_pixel,473,0.15,0.06013893485069275,0.059713196754455564,0.169610333442688,0.20594002008438111,0.07321581840515137,0.08104848265647888,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,474,0.15,0.037844449281692505,0.08086540699005126,0.11271271705627442,0.22625926733016968,0.05809518098831177,0.13332029581069946,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,476,0.15,-0.024557381868362427,-0.010917836427688598,0.20495209693908692,0.14338191747665405,0.04869839549064636,0.04123938679695129,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,481,0.15,0.05712070763111114,0.021692243218421937,0.23349144458770751,0.15545814037322997,0.09958980083465577,0.04836634993553161,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,482,0.15,0.03101963996887207,0.05619234442710876,0.1897730588912964,0.2749475359916687,0.06842444539070129,0.1104085087776184,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,486,0.15,0.03610882759094238,0.019793033599853516,0.31147212982177735,0.2915905833244324,0.08210797309875488,0.06368190050125122,2.0,0.4,0.2,0.2,0.8,0.8,0.8,1.0,0.8,1.0
connected_topk:random_token-minus-random_pixel,487,0.15,0.06880387663841248,0.08392636775970459,0.20182884931564332,0.26112903356552125,0.08357179164886475,0.10261667966842651,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,489,0.15,0.05977723002433777,0.09775125384330749,0.1642809271812439,0.2384716272354126,0.09020099639892579,0.1159592866897583,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,497,0.15,0.04996785223484039,0.05964845716953278,0.2782794952392578,0.2838763356208801,0.06801303029060364,0.07589390873908997,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,502,0.15,0.04008975625038147,0.035549399256706235,0.22918596267700195,0.19697214365005494,0.07028291821479797,0.07053429484367371,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,505,0.15,0.03814209699630737,0.031170809268951417,0.20513216257095337,0.2156602621078491,0.052220875024795534,0.07854506373405457,0.8,0.6,0.4,0.2,0.6,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,509,0.15,-0.010424602031707763,-0.01992079019546509,0.0736121416091919,0.21199896335601806,0.0037490367889404298,0.045325356721878055,-1.8,-1.6,0.0,0.0,0.8,0.6,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,511,0.15,0.006362617015838623,-0.002801680564880371,0.14370852708816528,0.2127280354499817,0.06323421001434326,0.10308279991149902,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,512,0.15,0.02229393720626831,0.042952936887741086,0.20499109029769896,0.1602159023284912,0.067844820022583,0.07364310026168823,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,514,0.15,0.014414328336715698,0.03075762391090393,0.11257174015045165,0.09238026142120362,0.009111142158508301,0.024513888359069824,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,525,0.15,0.07069836854934693,0.0669396162033081,0.15654947757720947,0.14370239973068238,0.07777125835418701,0.0674704909324646,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,527,0.15,0.010928523540496827,0.0023570239543914797,0.2528314828872681,0.17271661758422852,0.0543670654296875,0.038232225179672244,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,542,0.15,0.0046127915382385256,-0.015539225935935975,0.2080957293510437,0.1407836675643921,0.007026010751724243,-0.0009258508682250977,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,544,0.15,0.08443000912666321,0.08314168453216553,0.18817278146743774,0.13603520393371582,0.08886237144470215,0.06948031783103943,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,549,0.15,0.013280171155929565,0.037569716572761536,0.1830350637435913,0.15789990425109862,0.026401597261428832,0.058933550119400026,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,550,0.15,0.0664591372013092,0.07586663365364074,0.1518796920776367,0.19043142795562745,0.0728049099445343,0.09027360677719116,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,567,0.15,0.03038134574890137,0.044931381940841675,0.18222763538360595,0.18876482248306276,0.10623476505279542,0.11083548665046691,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,576,0.15,0.011805534362792969,0.013999539613723754,0.21357797384262084,0.25085690021514895,0.0671580672264099,0.07598764896392822,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,589,0.15,0.03548542261123657,0.06481261849403382,0.18042142391204835,0.2768988847732544,0.046322029829025266,0.08254772424697876,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,592,0.15,0.014022839069366456,0.017783921957015992,0.1948970913887024,0.23139947652816772,0.08458752632141113,0.1096606731414795,0.0,0.4,0.0,0.4,1.0,0.6,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,598,0.15,0.11781736612319946,0.13458094298839568,0.2261475443840027,0.26572571992874144,0.10605618357658386,0.12207147479057312,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,602,0.15,0.012081101536750793,0.028301230072975157,0.16100395917892457,0.18227500915527345,0.023200589418411254,0.03017679899930954,66.4,101.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
connected_topk:random_token-minus-random_pixel,608,0.15,0.07688406109809875,0.0642134666442871,0.19573310613632203,0.21571240425109864,0.10349612832069396,0.10377914309501649,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,613,0.15,0.0281605064868927,0.06049667596817017,0.18083666563034057,0.26280065774917605,0.0408713161945343,0.0971605122089386,0.0,2.4,0.0,0.6,1.0,0.4,1.0,0.8,1.0,1.0
connected_topk:random_token-minus-random_pixel,616,0.15,0.027879565954208374,0.0525101512670517,0.13982753753662108,0.24094234704971312,0.049750876426696775,0.07747693061828613,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,624,0.15,0.03862937688827515,0.04288477599620819,0.13999247550964355,0.16093658208847045,0.029766994714736938,0.03586255311965943,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,633,0.15,0.18596972823143004,0.07819960713386535,0.2615972995758057,0.1552549958229065,0.17096359729766847,0.07913073301315307,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,658,0.15,0.038357663154602054,0.03556067943572998,0.17839220762252808,0.15161590576171874,0.09143213033676148,0.06040679216384888,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,670,0.15,0.014450734853744507,0.02955699563026428,0.14296023845672606,0.23199020624160765,0.04698687791824341,0.10311957001686096,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,674,0.15,0.042642271518707274,0.10893027186393738,0.13221102952957153,0.3029621481895447,0.05379018783569336,0.14619452953338624,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,686,0.15,0.0651294857263565,0.08474843800067902,0.14547818899154663,0.19853460788726807,0.06853322386741638,0.10796213746070862,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,687,0.15,0.07838913798332214,0.05247494578361511,0.2359858989715576,0.2652027368545532,0.13838921785354613,0.16695367693901061,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,689,0.15,0.05825064182281494,0.03089987635612488,0.2861207127571106,0.12784459590911865,0.14658020734786986,0.057179808616638184,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,693,0.15,0.004938113689422608,0.04046924710273743,0.10879353284835816,0.28278703689575196,0.039447492361068724,0.10718125104904175,0.0,1.0,0.0,0.8,1.0,0.2,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,720,0.15,0.009494853019714356,0.039652293920516966,0.14210023880004882,0.2058586597442627,0.033217883110046385,0.05212263464927673,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,733,0.15,0.030505681037902833,0.03158435821533203,0.12521960735321044,0.15171530246734619,0.057007646560668944,0.053860592842102054,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,18,0.15,0.025028163194656373,0.009658676385879517,0.18032091856002808,0.11502554416656494,0.06002504825592041,0.03171559572219849,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,22,0.15,0.0770597517490387,0.08587799370288848,0.3366000771522522,0.3196912407875061,0.13011478781700134,0.1349206805229187,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,34,0.15,-0.0053660556674003605,-0.012306010723114014,0.23836368322372437,0.278959858417511,0.01959897130727768,0.008996552228927613,73.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw_topk:random_token-minus-random_pixel,36,0.15,0.03389080166816712,0.03529698252677917,0.197365665435791,0.24732599258422852,0.07289213538169861,0.11197022795677185,0.6,0.8,0.4,0.6,0.6,0.4,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,37,0.15,0.05671413242816925,0.05689346790313721,0.17946314811706543,0.18170124292373657,0.037622088193893434,0.0429974615573883,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,42,0.15,0.044384431838989255,0.05074961185455322,0.2151004433631897,0.2535867810249329,0.04845507144927978,0.06324653625488282,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,43,0.15,0.046862664818763736,0.028935176134109498,0.19013674259185792,0.21588125228881835,0.05837948322296142,0.049142754077911376,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,48,0.15,0.06026880741119385,0.07016350328922272,0.11834869384765626,0.21104733943939208,0.05845973491668701,0.07094623446464539,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,59,0.15,0.050224268436431886,0.06092765331268311,0.13405619859695433,0.17409058809280395,0.08686416149139405,0.10454920530319214,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,66,0.15,-0.009493440389633179,-0.008185416460037231,0.20700813531875611,0.16709262132644653,0.02369269132614136,0.03257529437541962,-0.6,-0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,72,0.15,0.019002896547317506,0.023364096879959106,0.1511218547821045,0.20371248722076415,0.04525326490402222,0.08582080006599427,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,105,0.15,0.022796326875686647,0.021368759870529174,0.10418150424957276,0.2958109974861145,0.03383316993713379,0.11209292411804199,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,110,0.15,0.011593836545944213,0.006727057695388794,0.09851905107498168,0.1261255383491516,0.04443237781524658,0.05185997486114502,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,112,0.15,0.026410433650016784,0.06018919348716736,0.16687629222869874,0.2500194787979126,0.062100380659103394,0.10828590989112855,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,119,0.15,0.03174048662185669,0.028093445301055908,0.19809517860412598,0.0994989514350891,0.03814987540245056,0.03694108724594116,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,129,0.15,0.02680889368057251,0.03151595592498779,0.3084985136985779,0.23048170804977416,0.00828808844089508,0.040699532628059386,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,136,0.15,0.030083364248275755,0.022033807635307313,0.2017561674118042,0.1818929433822632,0.03955449461936951,0.037960213422775266,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,152,0.15,0.018032538890838622,0.024836766719818115,0.19910807609558107,0.29324783086776735,0.05480069518089294,0.10131153464317322,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,154,0.15,0.027834179997444152,0.025512498617172242,0.2681665301322937,0.35183957815170286,0.06962257623672485,0.07794208824634552,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,163,0.15,-0.008646824955940246,0.001582595705986023,0.2991800308227539,0.29058668613433836,0.02167770266532898,0.01836027204990387,-0.4,-0.2,0.0,0.0,0.4,0.2,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,190,0.15,0.030839335918426514,0.028196096420288086,0.22780261039733887,0.24054384231567383,0.13438485860824584,0.14342918992042542,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,192,0.15,-0.00010676085948944092,0.011839988827705383,0.14634137153625487,0.29842454195022583,0.006673541665077209,0.009679076075553895,0.6,2.0,0.2,0.8,0.8,0.2,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,198,0.15,0.021428012847900392,0.05129165649414062,0.08332034349441528,0.20207452774047852,0.028058230876922607,0.08064457178115844,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,207,0.15,0.019074320793151855,0.02900141477584839,0.1969663381576538,0.2554548382759094,0.0811569333076477,0.07744622230529785,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,210,0.15,0.05830786824226379,0.07193525433540345,0.14188724756240845,0.19741415977478027,0.08083927631378174,0.10400006771087647,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,211,0.15,0.013500779867172241,0.08437556624412537,0.069927179813385,0.28683451414108274,0.026727592945098876,0.09030808210372925,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,222,0.15,0.01903710663318634,0.0022463560104370116,0.2116815686225891,0.2076823353767395,0.04828602075576782,0.008889853954315186,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,234,0.15,0.03976759314537048,0.028801336884498596,0.2227877140045166,0.3261232376098633,0.07868014574050904,0.0811593472957611,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,241,0.15,-0.03019155263900757,-0.005605897307395935,0.3032464861869812,0.28338286876678465,0.039415740966796876,0.05263327658176422,-3.4,7.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.2
raw_topk:random_token-minus-random_pixel,242,0.15,-0.0017960548400878906,-0.004806751012802124,0.193448269367218,0.274302339553833,0.058084017038345336,0.08577724099159241,0.0,0.2,0.0,0.2,1.0,0.8,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,245,0.15,0.04463932514190674,0.10250357985496521,0.13540180921554565,0.23493417501449584,0.07080352306365967,0.1159092903137207,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,249,0.15,-0.011234623193740845,-0.00790117383003235,0.12399307489395142,0.18798402547836304,0.05555236339569092,0.0937808871269226,0.0,0.2,0.0,0.2,1.0,0.8,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,250,0.15,0.021456694602966307,0.011829233169555664,0.2336673617362976,0.22714269161224365,0.06530932784080505,0.05375828742980957,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,253,0.15,0.03504379987716675,0.027654474973678587,0.24063897132873535,0.1863897681236267,0.09711095094680786,0.09960784316062928,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,258,0.15,0.0408345103263855,0.04397268891334534,0.21603680849075318,0.18383169174194336,0.04793974757194519,0.05087954998016357,3.6,2.2,0.8,1.0,0.2,0.0,0.8,0.8,0.8,1.0
raw_topk:random_token-minus-random_pixel,266,0.15,0.026775872707366942,0.018469732999801636,0.12808692455291748,0.12127554416656494,0.047697031497955324,0.043718016147613524,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,268,0.15,0.0050478637218475345,0.020163911581039428,0.10864531993865967,0.2762224078178406,0.007380282878875733,0.044527333974838254,0.0,0.8,0.0,0.6,1.0,0.4,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,275,0.15,0.05454565286636352,0.07055590152740479,0.2116423010826111,0.2523710489273071,0.06994671821594238,0.09232576489448548,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,290,0.15,-0.01093277931213379,0.0009000420570373536,0.23462055921554564,0.2819479703903198,0.04173403978347778,0.06052185893058777,0.0,0.4,0.0,0.4,1.0,0.6,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,301,0.15,0.011831870675086975,0.032000601291656494,0.20980287790298463,0.25337575674057006,0.05108843445777893,0.06829211711883545,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,307,0.15,0.04418585598468781,0.07872260510921478,0.24293724298477173,0.2977944016456604,0.05311641693115234,0.07886835634708404,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,313,0.15,0.029723864793777467,0.024477794766426086,0.13224496841430664,0.18433802127838134,0.039321786165237425,0.038488006591796874,1.0,0.2,0.4,0.2,0.6,0.8,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,332,0.15,0.02881661057472229,0.03952277302742004,0.17250139713287355,0.3372844457626343,0.010091191530227661,0.027903109788894653,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,333,0.15,0.05994487404823303,0.018375420570373537,0.17620913982391356,0.3093871593475342,0.06478543877601624,0.11251577138900756,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,334,0.15,0.07055222094058991,0.09400522410869598,0.2174535036087036,0.3370232224464417,0.10925174355506898,0.1644773840904236,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,343,0.15,0.07750128507614136,0.055139923095703126,0.20794662237167358,0.16876143217086792,0.09531822204589843,0.06799495220184326,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,349,0.15,0.04614582061767578,0.07346221804618835,0.27919961214065553,0.34801799058914185,0.14692190885543824,0.17758536338806152,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,350,0.15,0.019456660747528075,0.03519134521484375,0.12462654113769531,0.2665663242340088,0.039680033922195435,0.0992960512638092,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,355,0.15,0.009226179122924805,0.01384633183479309,0.1222085952758789,0.16999591588974,0.049125677347183226,0.0655426561832428,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,358,0.15,0.013083866238594056,0.0626351773738861,0.1750830054283142,0.22195302248001098,0.029800063371658324,0.0670095443725586,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,394,0.15,0.0005892276763916016,0.030478477478027344,0.12184147834777832,0.22870792150497438,0.04938414692878723,0.09469038248062134,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,397,0.15,0.01794368028640747,0.05054962635040283,0.19047046899795533,0.35671632289886473,0.06813783049583436,0.13812913298606871,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,409,0.15,0.027262192964553834,0.02863914966583252,0.08869879245758057,0.10016214847564697,0.028813713788986207,0.027792227268218995,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,429,0.15,0.053846275806427,0.0705129086971283,0.18876546621322632,0.2817496180534363,0.07433768510818481,0.0927528202533722,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,437,0.15,0.11631590127944946,0.14012189209461212,0.2687211275100708,0.3322118163108826,0.12270552515983582,0.14251939654350282,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,454,0.15,0.0022692084312438965,0.028954488039016724,0.1103429913520813,0.23994982242584229,0.026063215732574464,0.08528695106506348,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,464,0.15,0.1050161987543106,0.09919743239879608,0.26520185470581054,0.27141096591949465,0.10864266753196716,0.11623044312000275,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,471,0.15,-0.002727404236793518,-0.00200730562210083,0.14747347831726074,0.23569878339767455,0.007616671919822693,0.01049588918685913,6.6,10.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4
raw_topk:random_token-minus-random_pixel,473,0.15,0.07447587251663208,0.09234850108623505,0.22336660623550414,0.2623587608337402,0.09659003019332886,0.11974661350250244,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,474,0.15,0.05354989171028137,0.059009087085723874,0.14702825546264647,0.19886837005615235,0.08631693124771118,0.10354504585266114,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,476,0.15,-0.009730327129364013,-0.011785745620727539,0.12244468927383423,0.11716628074645996,0.03878435492515564,0.031566941738128663,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,481,0.15,0.05714724063873291,0.07392694652080536,0.21896907091140747,0.2640399098396301,0.09040573835372925,0.10929034948348999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,482,0.15,0.03708014190196991,0.03321516513824463,0.22691075801849364,0.2635022759437561,0.08713501691818237,0.09630511999130249,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,486,0.15,0.0018642067909240723,0.00759575366973877,0.20765844583511353,0.21943477392196656,0.05960391759872437,0.03442259430885315,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,487,0.15,0.03789234161376953,0.08319841027259826,0.14244160652160645,0.2225123167037964,0.044213485717773435,0.08631722331047058,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,489,0.15,0.12487920522689819,0.05154942870140076,0.27650038003921507,0.17915005683898927,0.1535116493701935,0.08437048196792603,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,497,0.15,0.05371997058391571,0.053226417303085326,0.21219037771224974,0.27678462266922,0.06456782817840576,0.07573177218437195,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,502,0.15,0.05670612454414368,0.05279135704040527,0.26570645570755,0.19586306810379028,0.0935373067855835,0.07503611445426941,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
raw_topk:random_token-minus-random_pixel,505,0.15,0.02454742193222046,0.0501311182975769,0.13942227363586426,0.21086620092391967,0.04048009514808655,0.0621018648147583,1.2,1.2,0.2,0.6,0.8,0.4,0.8,1.0,1.0,1.0
