query_id,mask_ratio,clean_rank,attention_margin_drop,random_margin_drop,attention_descriptor_drift,random_descriptor_drift,attention_positive_similarity_drop,random_positive_similarity_drop,attention_rank_degradation,random_rank_degradation,attention_failure_flip,random_failure_flip,attention_hit_at_1,random_hit_at_1,attention_hit_at_5,random_hit_at_5,attention_hit_at_10,random_hit_at_10,paired_margin_difference,mask_mode,baseline,attention_condition
211,0.2,1,0.153501957654953,0.0849349319934845,0.450287401676178,0.3061423420906067,0.18812978267669678,0.12493551373481751,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.06856702566146851,connected_topk,random_pixel,attention_connected
315,0.2,18,0.02380022406578064,-0.010553467273712158,0.17258411645889282,0.11779664754867554,-0.013243645429611206,0.0065032958984375,0,-0.2,0,0.0,0,0.0,0,0.0,0,0.0,0.0343536913394928,connected_topk,random_pixel,attention_connected
332,0.2,1,0.041623473167419434,0.04487288892269135,0.4182214140892029,0.3413206934928894,0.02837449312210083,0.029353421926498414,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.003249415755271913,connected_topk,random_pixel,attention_connected
544,0.2,1,0.2482338547706604,0.15980029702186585,0.48588860034942627,0.3099464774131775,0.2736499607563019,0.15311036109924317,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.08843355774879455,connected_topk,random_pixel,attention_connected
43,0.2,1,0.09369033575057983,0.060077977180480954,0.38939154148101807,0.2620821714401245,0.10885187983512878,0.07636134624481201,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.03361235857009888,connected_topk,random_pixel,attention_connected
36,0.2,1,0.09100145101547241,0.020631831884384156,0.4460737109184265,0.20034676790237427,0.23019757866859436,0.10261054039001465,3,0.4,1,0.2,0,0.8,1,1.0,1,1.0,0.07036961913108826,connected_topk,random_pixel,attention_connected
245,0.2,1,0.2717561423778534,0.05041590332984924,0.4737069606781006,0.14622395038604735,0.28062954545021057,0.07907253503799438,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.22134023904800415,connected_topk,random_pixel,attention_connected
624,0.2,1,0.08398345112800598,0.0430361807346344,0.3670215606689453,0.17291730642318726,0.10597208142280579,0.03935955166816711,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.04094727039337158,connected_topk,random_pixel,attention_connected
163,0.2,2,-0.010066285729408264,-0.015313243865966797,0.5937578082084656,0.27440524101257324,0.05633658170700073,0.0118475079536438,-1,-1.0,0,0.0,1,1.0,1,1.0,1,1.0,0.005246958136558533,connected_topk,random_pixel,attention_connected
307,0.2,1,0.11203671991825104,0.11702449023723602,0.5640579462051392,0.37861318588256837,0.13370230793952942,0.11650908291339875,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.00498777031898498,connected_topk,random_pixel,attention_connected
525,0.2,1,0.2101626694202423,0.10167227983474732,0.41598308086395264,0.23474520444869995,0.2251465916633606,0.098449444770813,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.10849038958549499,connected_topk,random_pixel,attention_connected
512,0.2,1,0.08084654808044434,0.07314143776893615,0.43137645721435547,0.3435068130493164,0.13472986221313477,0.13682491779327394,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.0077051103115081815,connected_topk,random_pixel,attention_connected
720,0.2,1,0.06249503791332245,0.045857015252113345,0.5275449752807617,0.2672446608543396,0.15361860394477844,0.0797707974910736,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.016638022661209104,connected_topk,random_pixel,attention_connected
437,0.2,1,0.2575381398200989,0.09200459122657775,0.5849695205688477,0.23520349264144896,0.26506078243255615,0.1020615577697754,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.16553354859352112,connected_topk,random_pixel,attention_connected
258,0.2,1,0.09218491613864899,0.08712177276611328,0.47996991872787476,0.36173574924468993,0.13357125222682953,0.11580052375793456,7,40.6,1,0.8,0,0.2,0,0.4,1,0.4,0.005063143372535703,connected_topk,random_pixel,attention_connected
249,0.2,1,-0.023462027311325073,-0.01880453824996948,0.5051319003105164,0.32324584722518923,0.20513370633125305,0.139543753862381,0,0.4,0,0.2,1,0.8,1,1.0,1,1.0,-0.0046574890613555915,connected_topk,random_pixel,attention_connected
476,0.2,1,-0.04270666837692261,-0.017864805459976197,0.42442142963409424,0.2673498511314392,0.09755828976631165,0.08717455267906189,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.02484186291694641,connected_topk,random_pixel,attention_connected
18,0.2,1,0.09076210856437683,0.03043375611305237,0.41536766290664673,0.27865755558013916,0.1211651861667633,0.08461726903915405,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.060328352451324466,connected_topk,random_pixel,attention_connected
358,0.2,1,0.12044556438922882,0.09265090525150299,0.46349775791168213,0.3072024703025818,0.1431439220905304,0.1034922480583191,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.02779465913772583,connected_topk,random_pixel,attention_connected
670,0.2,1,0.12500664591789246,0.010410892963409423,0.6471297740936279,0.03955931663513183,0.3529750108718872,0.010648930072784423,2,0.0,1,0.0,0,1.0,1,1.0,1,1.0,0.11459575295448303,connected_topk,random_pixel,attention_connected
210,0.2,1,0.15912112593650818,0.07372598052024841,0.5702643394470215,0.2585497498512268,0.29825708270072937,0.14277968406677247,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.08539514541625977,connected_topk,random_pixel,attention_connected
549,0.2,1,0.15465940535068512,0.08060334920883179,0.529218316078186,0.261095130443573,0.19027459621429443,0.09539037346839904,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.07405605614185333,connected_topk,random_pixel,attention_connected
511,0.2,1,0.10766369104385376,-0.009601414203643799,0.5904171466827393,0.32789207696914674,0.3042457401752472,0.1510339319705963,2,0.0,1,0.0,0,1.0,1,1.0,1,1.0,0.11726510524749756,connected_topk,random_pixel,attention_connected
473,0.2,1,0.23731714487075806,0.10803501009941101,0.6205906867980957,0.2946573495864868,0.3012065887451172,0.13764936923980714,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.12928213477134703,connected_topk,random_pixel,attention_connected
608,0.2,1,0.2935187369585037,0.1822261780500412,0.5149068236351013,0.4035354733467102,0.32070019841194153,0.23100438714027405,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.11129255890846251,connected_topk,random_pixel,attention_connected
409,0.2,1,0.14529374241828918,0.06216006875038147,0.4745699167251587,0.18665997982025145,0.12196540832519531,0.05867592692375183,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.08313367366790772,connected_topk,random_pixel,attention_connected
429,0.2,1,0.12243372201919556,0.059879925847053525,0.4935866594314575,0.3283742547035217,0.16035431623458862,0.09253126382827759,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.06255379617214203,connected_topk,random_pixel,attention_connected
550,0.2,1,0.28429199755191803,0.10811445713043213,0.5769181251525879,0.2822901844978333,0.3095994293689728,0.12839784026145934,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.1761775404214859,connected_topk,random_pixel,attention_connected
275,0.2,1,0.13454920053482056,0.06115235090255737,0.5271615982055664,0.23967981338500977,0.20364201068878174,0.09169410467147827,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.07339684963226319,connected_topk,random_pixel,attention_connected
613,0.2,1,0.1130501925945282,0.06813809871673585,0.4925178289413452,0.3255939483642578,0.20101326704025269,0.12403620481491089,7,3.4,1,0.6,0,0.4,0,0.6,1,1.0,0.04491209387779235,connected_topk,random_pixel,attention_connected
509,0.2,3,-0.05312103033065796,-0.058716344833374026,0.49096643924713135,0.3227804183959961,0.10127449035644531,0.031990820169448854,-2,-1.8,0,0.0,1,0.8,1,1.0,1,1.0,0.005595314502716067,connected_topk,random_pixel,attention_connected
37,0.2,1,0.17482760548591614,0.06332377195358277,0.3648698329925537,0.22137535810470582,0.12283357977867126,0.07250089645385742,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.11150383353233337,connected_topk,random_pixel,attention_connected
514,0.2,1,0.019912004470825195,0.016369396448135377,0.24469399452209473,0.1662535309791565,0.02050560712814331,0.01249150037765503,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.003542608022689818,connected_topk,random_pixel,attention_connected
268,0.2,1,-0.004617184400558472,-0.0008110344409942627,0.4920504093170166,0.29270775318145753,0.13093018531799316,0.07145177125930786,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.003806149959564209,connected_topk,random_pixel,attention_connected
198,0.2,1,0.18029752373695374,0.10947827696800232,0.5409426689147949,0.35744088888168335,0.2587997317314148,0.1885246753692627,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.07081924676895142,connected_topk,random_pixel,attention_connected
207,0.2,1,0.10773596167564392,0.040187567472457886,0.5021084547042847,0.2746151566505432,0.2570822834968567,0.10291905403137207,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.06754839420318604,connected_topk,random_pixel,attention_connected
454,0.2,1,0.04825630784034729,0.04035344123840332,0.37600982189178467,0.28828721046447753,0.08924224972724915,0.08841424584388732,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.007902866601943968,connected_topk,random_pixel,attention_connected
502,0.2,1,0.12006883323192596,0.06877205073833466,0.49312227964401245,0.3132217288017273,0.19001814723014832,0.11051167249679565,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.051296782493591306,connected_topk,random_pixel,attention_connected
497,0.2,1,0.17206689715385437,0.06079679429531097,0.47002947330474854,0.3041989326477051,0.21485501527786255,0.09461959004402161,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.1112701028585434,connected_topk,random_pixel,attention_connected
592,0.2,1,0.0584317147731781,0.027590322494506835,0.44792139530181885,0.31976889371871947,0.1840231716632843,0.14878308176994323,1,0.4,1,0.4,0,0.6,1,1.0,1,1.0,0.030841392278671265,connected_topk,random_pixel,attention_connected
105,0.2,1,0.05966794490814209,0.020137327909469604,0.5497133135795593,0.2561972618103027,0.22931507229804993,0.10435817241668702,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.03953061699867248,connected_topk,random_pixel,attention_connected
119,0.2,1,0.1366811990737915,0.0640089213848114,0.48220688104629517,0.29583529233932493,0.17820584774017334,0.09025775194168091,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.0726722776889801,connected_topk,random_pixel,attention_connected
633,0.2,1,0.34861093759536743,0.12543799877166747,0.5670138597488403,0.2152911901473999,0.3654991090297699,0.12526421546936034,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.22317293882369996,connected_topk,random_pixel,attention_connected
266,0.2,1,0.1116345226764679,0.03581913709640503,0.6207166910171509,0.2411886930465698,0.2832639515399933,0.09329589009284973,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.07581538558006287,connected_topk,random_pixel,attention_connected
674,0.2,1,0.3029828667640686,0.0888012707233429,0.5603213906288147,0.24649609327316285,0.3428647518157959,0.10557629466056824,1,0.0,1,0.0,0,1.0,1,1.0,1,1.0,0.2141815960407257,connected_topk,random_pixel,attention_connected
394,0.2,1,0.12211865186691284,0.07645361423492432,0.5365917086601257,0.37634739875793455,0.2689169645309448,0.16929991841316222,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.04566503763198852,connected_topk,random_pixel,attention_connected
616,0.2,1,0.1003551334142685,0.05393431782722473,0.5226930379867554,0.2494966983795166,0.1821897029876709,0.0784233033657074,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.046420815587043765,connected_topk,random_pixel,attention_connected
112,0.2,1,0.07447341084480286,0.09740217924118041,0.5262279510498047,0.37148680686950686,0.2131490409374237,0.15563095211982728,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.022928768396377558,connected_topk,random_pixel,attention_connected
397,0.2,1,0.03856462240219116,0.004394036531448364,0.5344834923744202,0.1361868143081665,0.17025673389434814,0.03308010697364807,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.0341705858707428,connected_topk,random_pixel,attention_connected
464,0.2,1,0.24663521349430084,0.04024041891098022,0.656309962272644,0.16517962217330934,0.251305490732193,0.035216224193572995,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.2063947945833206,connected_topk,random_pixel,attention_connected
693,0.2,1,0.05970194935798645,0.04205179214477539,0.5573508739471436,0.26532918214797974,0.22366854548454285,0.11237887144088746,2,0.8,1,0.4,0,0.6,1,1.0,1,1.0,0.01765015721321106,connected_topk,random_pixel,attention_connected
349,0.2,1,0.1537286341190338,0.06415331363677979,0.6058652400970459,0.21517955064773558,0.33874380588531494,0.11859167218208314,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.08957532048225403,connected_topk,random_pixel,attention_connected
487,0.2,1,0.24624240398406982,0.07247369289398194,0.6134216785430908,0.22874487638473512,0.26016849279403687,0.0914194107055664,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.1737687110900879,connected_topk,random_pixel,attention_connected
733,0.2,1,0.07498082518577576,0.05709660053253174,0.36618971824645996,0.24485863447189332,0.14029249548912048,0.10365276336669922,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.01788422465324402,connected_topk,random_pixel,attention_connected
471,0.2,20,0.02884155511856079,0.01592226028442383,0.5283100605010986,0.2637930750846863,0.03992879390716553,0.030116432905197145,49,30.0,0,0.0,0,0.0,0,0.2,0,0.2,0.012919294834136962,connected_topk,random_pixel,attention_connected
687,0.2,1,0.18099457025527954,0.08746187090873718,0.5733399987220764,0.31018991470336915,0.3432401716709137,0.16447948217391967,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.09353269934654236,connected_topk,random_pixel,attention_connected
253,0.2,1,0.10672509670257568,0.05785989463329315,0.4760744571685791,0.37413986921310427,0.22850742936134338,0.1903678297996521,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.048865202069282535,connected_topk,random_pixel,attention_connected
333,0.2,1,0.13433632254600525,0.07884465157985687,0.5806592702865601,0.35190774202346803,0.2374264895915985,0.1468397557735443,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.055491670966148376,connected_topk,random_pixel,attention_connected
34,0.2,67,0.03452644497156143,-0.00941174030303955,0.587152361869812,0.33367868661880495,0.06634419411420822,0.01349758803844452,540,116.2,0,0.0,0,0.0,0,0.0,0,0.2,0.043938185274600985,connected_topk,random_pixel,attention_connected
290,0.2,1,-0.033331483602523804,-0.02747930884361267,0.43381184339523315,0.2798125982284546,0.08648738265037537,0.05884466767311096,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.0058521747589111335,connected_topk,random_pixel,attention_connected
110,0.2,1,0.028930068016052246,0.02153124213218689,0.3181133270263672,0.18256174325942992,0.14318376779556274,0.09620885848999024,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.007398825883865357,connected_topk,random_pixel,attention_connected
301,0.2,1,0.055415213108062744,0.025889778137207033,0.4405551552772522,0.3045286774635315,0.14794501662254333,0.08515064120292663,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.02952543497085571,connected_topk,random_pixel,attention_connected
489,0.2,1,0.2736535370349884,0.19471182227134703,0.5081442594528198,0.3855116605758667,0.32469499111175537,0.2331264078617096,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.07894171476364137,connected_topk,random_pixel,attention_connected
154,0.2,1,0.037355005741119385,0.04713849723339081,0.4659489393234253,0.38292821645736697,0.10776004195213318,0.10745952725410461,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.009783491492271423,connected_topk,random_pixel,attention_connected
481,0.2,1,0.09642651677131653,0.07514128386974335,0.37642014026641846,0.35187243223190307,0.16122615337371826,0.13586400151252748,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.02128523290157318,connected_topk,random_pixel,attention_connected
602,0.2,9,0.09460568428039551,0.07697961628437042,0.40784287452697754,0.30498305559158323,0.06806226819753647,0.06595990508794784,356,447.4,0,0.0,0,0.0,0,0.0,0,0.0,0.01762606799602509,connected_topk,random_pixel,attention_connected
48,0.2,1,0.1935601532459259,0.1450358271598816,0.439744770526886,0.3958869338035583,0.18013298511505127,0.14843689799308776,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.04852432608604432,connected_topk,random_pixel,attention_connected
192,0.2,1,0.04340390861034393,0.02165270447731018,0.4507675766944885,0.3977469801902771,0.04491908848285675,0.03530005812644958,5,1.8,1,0.8,0,0.2,0,1.0,1,1.0,0.021751204133033754,connected_topk,random_pixel,attention_connected
576,0.2,1,0.0711800754070282,0.03844739198684692,0.450619637966156,0.3584513783454895,0.18306845426559448,0.12302345037460327,1,0.6,1,0.6,0,0.4,1,1.0,1,1.0,0.03273268342018128,connected_topk,random_pixel,attention_connected
350,0.2,1,0.14509154856204987,0.101417076587677,0.6014856696128845,0.4400235414505005,0.33278217911720276,0.22670679092407225,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.04367447197437287,connected_topk,random_pixel,attention_connected
527,0.2,1,0.03929561376571655,0.019554221630096437,0.4907644987106323,0.24824626445770265,0.10940366983413696,0.06664643287658692,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.019741392135620116,connected_topk,random_pixel,attention_connected
152,0.2,1,0.04941949248313904,0.05691484808921814,0.4838430881500244,0.22369258403778075,0.20735737681388855,0.0817224621772766,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.007495355606079099,connected_topk,random_pixel,attention_connected
66,0.2,3,-0.08565486967563629,-0.00011353492736816406,0.4222998023033142,0.2378961682319641,0.035744935274124146,0.05046370029449463,-2,-0.4,0,0.0,1,0.0,1,1.0,1,1.0,-0.08554133474826812,connected_topk,random_pixel,attention_connected
355,0.2,1,0.03395324945449829,0.02730398178100586,0.5301119685173035,0.30237998962402346,0.22667580842971802,0.12361544370651245,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.006649267673492432,connected_topk,random_pixel,attention_connected
589,0.2,1,0.16755390167236328,0.11182368397712708,0.6231850385665894,0.38375613689422605,0.24870434403419495,0.1440970182418823,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.0557302176952362,connected_topk,random_pixel,attention_connected
241,0.2,18,-0.046720460057258606,-0.02658546268939972,0.48757052421569824,0.30893059968948366,0.08606849610805511,0.04848894774913788,-4,-0.6,0,0.0,0,0.0,0,0.0,0,0.0,-0.020134997367858887,connected_topk,random_pixel,attention_connected
234,0.2,1,0.11494722962379456,0.08062659204006195,0.6036883592605591,0.5401214838027955,0.1741374433040619,0.15503397583961487,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.034320637583732605,connected_topk,random_pixel,attention_connected
542,0.2,1,0.15228593349456787,-0.001872384548187256,0.5843608379364014,0.09545505046844482,0.15357261896133423,0.020383918285369874,1,0.0,1,0.0,0,1.0,1,1.0,1,1.0,0.15415831804275512,connected_topk,random_pixel,attention_connected
22,0.2,1,0.12147581577301025,0.1130631148815155,0.5224456787109375,0.44935016632080077,0.20549902319908142,0.1873587489128113,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.008412700891494748,connected_topk,random_pixel,attention_connected
474,0.2,1,0.21209686994552612,0.060302740335464476,0.45433759689331055,0.21660269498825074,0.2751096785068512,0.11235339641571045,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.15179412961006164,connected_topk,random_pixel,attention_connected
658,0.2,1,0.1926994025707245,0.08338416814804077,0.44120538234710693,0.24090371131896973,0.25868886709213257,0.10533443093299866,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.10931523442268372,connected_topk,random_pixel,attention_connected
313,0.2,1,0.08513133227825165,0.048286962509155276,0.41902583837509155,0.2976471781730652,0.1216522604227066,0.08036985993385315,4,0.6,1,0.2,0,0.8,1,1.0,1,1.0,0.03684436976909637,connected_topk,random_pixel,attention_connected
250,0.1,1,0.01056012511253357,0.0033506453037261963,0.25530505180358887,0.11128460168838501,0.06615626811981201,0.02984017729759216,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.007209479808807373,connected_topk,random_token,attention_connected
190,0.1,1,0.02919498085975647,0.03436173796653748,0.3082769513130188,0.19256227016448973,0.20629432797431946,0.11497550010681153,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.005166757106781009,connected_topk,random_token,attention_connected
505,0.1,1,0.08517420291900635,0.01977289319038391,0.3450014591217041,0.08076627254486084,0.06186339259147644,0.019978970289230347,2,0.4,1,0.2,0,0.8,1,1.0,1,1.0,0.06540130972862243,connected_topk,random_token,attention_connected
486,0.1,1,0.019431710243225098,0.0038432717323303224,0.36365407705307007,0.11630637645721435,0.014234185218811035,0.014370793104171753,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.015588438510894776,connected_topk,random_token,attention_connected
72,0.1,1,0.0815829336643219,0.006554043292999268,0.2534712553024292,0.11564570665359497,0.09514456987380981,0.02687382698059082,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.07502889037132263,connected_topk,random_token,attention_connected
222,0.1,1,0.047704458236694336,0.007699728012084961,0.44710779190063477,0.08178541660308838,0.07872304320335388,0.014935851097106934,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.040004730224609375,connected_topk,random_token,attention_connected
42,0.1,1,0.0220339298248291,0.009428668022155761,0.157082200050354,0.060719525814056395,0.01725485920906067,0.0089164137840271,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.01260526180267334,connected_topk,random_token,attention_connected
59,0.1,1,0.017456382513046265,0.015317529439926147,0.2303904891014099,0.1470036029815674,0.1173890233039856,0.09249403476715087,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.002138853073120117,connected_topk,random_token,attention_connected
598,0.1,1,0.12834671139717102,0.021047407388687135,0.3012579679489136,0.07332583665847778,0.14744162559509277,0.026405227184295655,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.10729930400848389,connected_topk,random_token,attention_connected
136,0.1,1,0.04677119851112366,0.019147539138793947,0.3070131540298462,0.10927950143814087,0.09836411476135254,0.02655279040336609,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.02762365937232971,connected_topk,random_token,attention_connected
686,0.1,1,0.1864473819732666,0.03681345283985138,0.45715367794036865,0.08266922235488891,0.18624860048294067,0.04221470952033997,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.14963392913341522,connected_topk,random_token,attention_connected
567,0.1,1,0.028828978538513184,0.01417691707611084,0.29089856147766113,0.08462270498275756,0.1788022816181183,0.04498206377029419,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.014652061462402343,connected_topk,random_token,attention_connected
343,0.1,1,0.0779363214969635,0.052652955055236816,0.2320089340209961,0.14674108028411864,0.07984751462936401,0.06843363046646118,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.025283366441726685,connected_topk,random_token,attention_connected
482,0.1,1,0.04985952377319336,0.029896676540374756,0.3288164734840393,0.11152689456939698,0.12113738059997559,0.04821873903274536,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.019962847232818604,connected_topk,random_token,attention_connected
689,0.1,1,0.08701065182685852,0.020160531997680663,0.34424781799316406,0.11693603992462158,0.15920090675354004,0.0626872181892395,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.06685011982917785,connected_topk,random_token,attention_connected
129,0.1,1,0.030063942074775696,0.026298466324806213,0.29198604822158813,0.18845386505126954,0.017656907439231873,0.00744422972202301,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.003765475749969483,connected_topk,random_token,attention_connected
334,0.1,1,0.13843630254268646,0.02509981393814087,0.4236871004104614,0.13279528617858888,0.23960810899734497,0.05103554725646973,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.1133364886045456,connected_topk,random_token,attention_connected
242,0.1,1,-0.02032729983329773,0.0007493495941162109,0.3631914258003235,0.15131858587265015,0.1282179355621338,0.04652043581008911,0,0.4,0,0.4,1,0.6,1,1.0,1,1.0,-0.02107664942741394,connected_topk,random_token,attention_connected
211,0.1,1,0.0781269371509552,0.012752914428710937,0.33063626289367676,0.06873470544815063,0.11443924903869629,0.018879199028015138,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.06537402272224427,connected_topk,random_token,attention_connected
315,0.1,18,0.028020113706588745,0.006930720806121826,0.11542457342147827,0.05389704704284668,-0.017708808183670044,-0.008059847354888915,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.021089392900466918,connected_topk,random_token,attention_connected
332,0.1,1,0.0123215913772583,0.011872351169586182,0.2819252014160156,0.12724329233169557,0.0028683245182037354,0.014860284328460694,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.00044924020767211914,connected_topk,random_token,attention_connected
544,0.1,1,0.1406872272491455,0.08691994547843933,0.3085983991622925,0.17629532814025878,0.14183223247528076,0.07836631536483765,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.05376728177070618,connected_topk,random_token,attention_connected
43,0.1,1,0.06804601848125458,0.03132066428661347,0.30058562755584717,0.09051969051361083,0.08638513088226318,0.03706697821617126,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.03672535419464111,connected_topk,random_token,attention_connected
36,0.1,1,0.09528672695159912,0.014156472682952882,0.2675926685333252,0.10814270973205567,0.16511213779449463,0.05103604793548584,3,0.4,1,0.2,0,0.8,1,1.0,1,1.0,0.08113025426864624,connected_topk,random_token,attention_connected
245,0.1,1,0.2191009819507599,0.007816684246063233,0.34957772493362427,0.06996313333511353,0.24205219745635986,0.023897612094879152,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.21128429770469664,connected_topk,random_token,attention_connected
624,0.1,1,0.06195762753486633,0.022702449560165407,0.24071508646011353,0.08971761465072632,0.06566885113716125,0.014122027158737182,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.039255177974700926,connected_topk,random_token,attention_connected
163,0.1,2,-0.01425081491470337,0.0018094509840011596,0.3724960684776306,0.12349035739898681,0.05635526776313782,0.010587063431739808,-1,0.6,0,0.0,1,0.0,1,1.0,1,1.0,-0.016060265898704528,connected_topk,random_token,attention_connected
307,0.1,1,-0.002494409680366516,0.023760780692100525,0.32673656940460205,0.11141196489334107,0.02239862084388733,0.02538819909095764,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.02625519037246704,connected_topk,random_token,attention_connected
525,0.1,1,0.09547662734985352,0.10016996264457703,0.24105507135391235,0.1875187039375305,0.11203378438949585,0.10417207479476928,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.004693335294723516,connected_topk,random_token,attention_connected
512,0.1,1,-0.004798263311386108,0.02925150990486145,0.2618408203125,0.10073102712631225,0.030051857233047485,0.047354590892791745,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.03404977321624756,connected_topk,random_token,attention_connected
720,0.1,1,-0.002944737672805786,-0.002392566204071045,0.2909623980522156,0.1703261375427246,0.07535281777381897,0.02785962224006653,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.0005521714687347413,connected_topk,random_token,attention_connected
437,0.1,1,0.19928526878356934,0.039271426200866696,0.419103741645813,0.11790788173675537,0.19689440727233887,0.040125155448913576,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.16001384258270263,connected_topk,random_token,attention_connected
258,0.1,1,0.05419403314590454,0.02208511233329773,0.28219759464263916,0.07139067649841309,0.06490945816040039,0.026495599746704103,2,0.4,1,0.4,0,0.6,1,1.0,1,1.0,0.032108920812606814,connected_topk,random_token,attention_connected
249,0.1,1,-0.03641176223754883,0.0038246870040893554,0.30111193656921387,0.11993640661239624,0.11724966764450073,0.05984474420547485,0,0.2,0,0.2,1,0.8,1,1.0,1,1.0,-0.04023644924163818,connected_topk,random_token,attention_connected
