seed,image_key,place_key,strategy,condition,random_repeat,shift_y,shift_x,paired_eligible,exclusion_reason,legal_random_locations,unique_random_placements,placement_seed,target_mask_tokens,mask_pixels,actual_area_fraction,clean_margin,perturbed_margin,clean_positive_sim,positive_sim,clean_negative_sim,negative_sim,clean_rank,perturbed_rank,margin_drop,descriptor_drift,positive_similarity_drop,rank_degradation,failure_flip,hit_at_1,hit_at_5,hit_at_10,applied_mask_pixels
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,attention,random,1,-73,0,True,,2324,5,3819507934021997493,38,7448,0.1484375,0.2543315887451172,0.25497865676879883,0.6431194543838501,0.6265830993652344,0.3887878656387329,0.37160444259643555,1,1,-0.0006470680236816406,0.045335233211517334,0.016536355018615723,0,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,attention,random,2,-22,3,True,,2324,5,3819507934021997493,38,7448,0.1484375,0.2543315887451172,0.18548792600631714,0.6431194543838501,0.5237650871276855,0.3887878656387329,0.3382771611213684,1,1,0.06884366273880005,0.24731242656707764,0.11935436725616455,0,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,attention,random,3,-1,1,True,,2324,5,3819507934021997493,38,7448,0.1484375,0.2543315887451172,0.0967290997505188,0.6431194543838501,0.38606828451156616,0.3887878656387329,0.28933918476104736,1,1,0.1576024889945984,0.47484278678894043,0.25705116987228394,0,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,attention,random,4,-44,6,True,,2324,5,3819507934021997493,38,7448,0.1484375,0.2543315887451172,0.24050164222717285,0.6431194543838501,0.5794855356216431,0.3887878656387329,0.3389838933944702,1,1,0.013829946517944336,0.09278714656829834,0.06363391876220703,0,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,fused,targeted,-1,0,0,True,,2324,5,5861285326656893334,38,7448,0.1484375,0.2543315887451172,0.11886206269264221,0.6431194543838501,0.43969351053237915,0.3887878656387329,0.32083144783973694,1,1,0.13546952605247498,0.40490663051605225,0.20342594385147095,0,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,fused,random,0,-16,9,True,,2324,5,5861285326656893334,38,7448,0.1484375,0.2543315887451172,0.18525969982147217,0.6431194543838501,0.4789489507675171,0.3887878656387329,0.2936892509460449,1,1,0.06907188892364502,0.32491278648376465,0.164170503616333,0,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,fused,random,1,-3,13,True,,2324,5,5861285326656893334,38,7448,0.1484375,0.2543315887451172,0.13791966438293457,0.6431194543838501,0.4648313522338867,0.3887878656387329,0.32691168785095215,1,1,0.11641192436218262,0.4106907844543457,0.17828810214996338,0,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,fused,random,2,-92,2,True,,2324,5,5861285326656893334,38,7448,0.1484375,0.2543315887451172,0.2492700219154358,0.6431194543838501,0.634341835975647,0.3887878656387329,0.3850718140602112,1,1,0.0050615668296813965,0.01350480318069458,0.008777618408203125,0,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,fused,random,3,-32,0,True,,2324,5,5861285326656893334,38,7448,0.1484375,0.2543315887451172,0.23259389400482178,0.6431194543838501,0.5744715332984924,0.3887878656387329,0.34187763929367065,1,1,0.02173769474029541,0.09929919242858887,0.06864792108535767,0,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,fused,random,4,-75,9,True,,2324,5,5861285326656893334,38,7448,0.1484375,0.2543315887451172,0.256352961063385,0.6431194543838501,0.626017689704895,0.3887878656387329,0.36966472864151,1,1,-0.0020213723182678223,0.0532718300819397,0.017101764678955078,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,attention,clean,-1,0,0,True,,3682,5,7069478577916085285,38,7448,0.1484375,0.2014474868774414,0.2014474868774414,0.5041372776031494,0.5041372776031494,0.302689790725708,0.302689790725708,1,1,0.0,0.0,0.0,0,0,1,1,1,0
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,fused,clean,-1,0,0,True,,9016,5,3556207364335101016,38,7448,0.1484375,0.2014474868774414,0.2014474868774414,0.5041372776031494,0.5041372776031494,0.302689790725708,0.302689790725708,1,1,0.0,0.0,0.0,0,0,1,1,1,0
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,attention,targeted,-1,0,0,True,,3682,5,7069478577916085285,38,7448,0.1484375,0.2014474868774414,0.1729196310043335,0.5041372776031494,0.40686798095703125,0.302689790725708,0.23394834995269775,1,1,0.02852785587310791,0.3601232171058655,0.09726929664611816,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,attention,random,0,-36,-20,True,,3682,5,7069478577916085285,38,7448,0.1484375,0.2014474868774414,0.16101300716400146,0.5041372776031494,0.46941137313842773,0.302689790725708,0.30839836597442627,1,1,0.04043447971343994,0.1285947561264038,0.03472590446472168,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,attention,random,1,30,0,True,,3682,5,7069478577916085285,38,7448,0.1484375,0.2014474868774414,0.166517972946167,0.5041372776031494,0.43217378854751587,0.302689790725708,0.2656558156013489,1,1,0.034929513931274414,0.2548389434814453,0.07196348905563354,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,attention,random,2,75,-14,True,,3682,5,7069478577916085285,38,7448,0.1484375,0.2014474868774414,0.16228553652763367,0.5041372776031494,0.4399147927761078,0.302689790725708,0.2776292562484741,1,1,0.03916195034980774,0.08780401945114136,0.06422248482704163,0,0,1,1,1,7448
0,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,attention,random,3,54,-27,True,,3682,5,7069478577916085285,38,7448,0.1484375,0.2014474868774414,0.15298646688461304,0.5041372776031494,0.4306202232837677,0.302689790725708,0.27763375639915466,1,1,0.04846101999282837,0.14275634288787842,0.07351705431938171,0,0,1,1,1,7448
